X,Y,Z
147.99,-181.17,994.54
161.16,-178.36,1007.11
150.06,-175.68,998.08
161.28,-181.54,1006.38
154.70,-174.58,1003.08
158.48,-177.14,1007.35
147.38,-175.68,997.72
159.82,-182.02,1006.74
145.67,-181.29,994.42
155.43,-186.42,1001.86
157.38,-179.22,1007.11
145.67,-178.85,997.23
157.75,-184.34,1006.87
150.91,-176.90,1003.33
153.48,-187.51,1001.86
145.06,-179.34,997.96
146.40,-188.73,996.50
149.33,-179.10,1004.30
150.55,-188.73,1001.62
142.74,-178.00,998.33
144.08,-185.93,996.01
154.57,-183.61,1005.77
140.79,-182.51,991.74
149.69,-187.88,999.55
152.50,-180.32,1007.60
140.30,-188.00,997.59
142.98,-178.00,1006.74
134.57,-184.22,996.25
146.40,-179.34,1005.77
138.35,-184.46,993.08
142.74,-174.95,1003.33
139.32,-187.27,1001.86
140.91,-180.56,1009.92
127.86,-180.93,1001.86
126.39,-191.05,1000.89
126.03,-180.32,1011.14
118.22,-185.68,1001.74
130.91,-179.22,1012.23
120.05,-177.88,1000.89
131.27,-183.37,1007.72
115.53,-183.00,996.74
124.93,-177.75,1011.62
112.97,-177.14,1002.11
125.29,-179.34,1012.11
117.85,-171.90,1006.99
120.78,-183.00,1005.89
121.27,-174.22,1010.65
108.58,-175.07,1000.40
115.41,-177.02,1012.11
106.63,-165.55,1010.40
107.85,-172.39,1007.11
100.89,-169.34,1003.21
100.28,-181.54,1001.13
94.43,-173.12,1016.02
84.91,-184.71,1018.70
85.89,-175.19,1025.04
73.20,-177.75,1010.16
84.55,-173.73,1019.19
81.50,-162.75,1017.48
81.74,-171.53,1012.72
88.21,-163.24,1021.63
74.66,-167.75,1005.52
84.91,-168.36,1014.67
71.74,-161.28,1008.21
83.94,-163.48,1020.90
70.15,-162.50,1009.18
80.89,-164.94,1017.11
73.69,-153.23,1010.40
76.49,-161.28,1007.96
83.57,-148.72,1016.38
75.03,-152.74,1006.01
83.94,-159.33,1011.01
81.98,-146.40,1012.84
77.84,-154.70,1005.77
91.99,-148.23,1021.26
81.74,-154.45,1008.21
92.48,-142.50,1018.58
82.35,-144.45,1006.26
99.43,-147.86,1017.60
83.69,-146.64,1004.55
93.21,-152.74,1011.50
99.92,-145.18,1019.80
85.89,-147.38,1004.91
98.33,-149.69,1014.55
89.06,-138.35,1007.72
89.43,-147.38,1004.06
98.94,-137.86,1016.63
90.77,-148.60,1007.35
101.26,-145.42,1018.94
84.42,-140.91,1007.60
100.28,-141.15,1021.38
90.77,-134.93,1013.94
95.40,-147.25,1014.80
98.21,-138.35,1021.38
86.13,-135.18,1012.60
97.36,-143.84,1019.68
95.65,-134.20,1020.04
89.06,-144.33,1008.45
92.11,-132.74,1015.53
90.77,-145.30,1012.23
97.36,-138.71,1021.38
81.37,-141.28,1007.96
94.43,-135.42,1021.14
82.72,-134.08,1011.14
94.18,-142.50,1019.92
90.04,-133.35,1019.43
79.18,-136.52,1008.45
94.18,-139.32,1020.65
78.32,-139.32,1007.72
88.57,-144.20,1016.63
80.03,-133.59,1014.43
79.54,-142.50,1011.50
88.57,-133.22,1021.26
84.18,-143.59,1011.62
85.16,-131.15,1014.55
78.32,-137.98,1005.52
88.57,-143.35,1013.33
81.01,-132.74,1011.99
79.42,-142.13,1009.06
88.33,-133.83,1021.26
82.47,-144.20,1011.87
92.23,-139.20,1021.38
77.10,-138.47,1006.26
91.13,-136.64,1021.38
79.30,-133.83,1013.70
88.33,-144.33,1021.87
75.40,-136.40,1012.72
80.64,-144.33,1013.09
91.50,-139.81,1022.12
77.10,-137.37,1006.38
86.99,-143.72,1012.72
81.74,-132.74,1012.60
78.57,-141.76,1007.72
89.91,-134.93,1022.36
81.74,-143.35,1011.14
93.33,-140.06,1020.65
79.30,-136.03,1005.52
94.92,-137.13,1019.92
84.42,-132.25,1013.58
90.52,-144.20,1018.09
92.11,-135.42,1022.48
80.64,-134.57,1011.62
93.94,-141.76,1020.41
79.54,-136.88,1008.45
86.74,-144.69,1012.48
86.01,-132.13,1015.53
91.26,-144.20,1014.92
94.79,-135.42,1020.90
82.47,-141.64,1007.11
92.84,-133.22,1020.16
81.37,-134.93,1010.04
96.01,-140.06,1023.58
89.79,-132.00,1019.68
81.25,-137.13,1008.45
98.45,-136.52,1020.90
88.82,-130.66,1012.84
93.82,-143.11,1013.58
85.64,-132.74,1011.99
83.08,-141.76,1007.48
95.40,-134.69,1019.92
85.16,-143.23,1006.13
92.11,-132.49,1017.48
81.01,-135.18,1007.48
87.11,-143.72,1010.53
96.62,-138.96,1021.02
80.52,-137.86,1008.21
90.04,-143.96,1015.41
84.18,-132.00,1014.31
92.96,-142.25,1018.21
81.98,-131.88,1010.04
84.06,-140.79,1008.57
91.38,-130.42,1018.70
86.50,-142.50,1011.62
87.35,-130.54,1018.21
78.93,-136.64,1008.45
88.33,-142.74,1014.92
95.40,-135.54,1023.82
79.54,-138.59,1006.99
94.67,-134.08,1023.09
82.47,-131.15,1013.33
91.99,-141.64,1017.60
93.82,-132.37,1021.51
81.74,-140.18,1006.50
92.48,-130.91,1019.19
83.57,-141.03,1009.43
94.55,-138.10,1021.38
88.45,-129.56,1019.19
85.28,-140.79,1013.70
93.45,-134.69,1023.34
76.86,-136.15,1007.48
87.35,-140.79,1015.28
79.42,-129.32,1011.99
90.28,-138.71,1018.70
88.57,-129.32,1019.92
82.23,-139.81,1010.53
83.94,-127.86,1016.99
85.89,-140.30,1015.28
90.28,-132.49,1021.63
78.57,-129.44,1012.97
76.62,-138.59,1009.18
85.16,-129.69,1021.38
73.81,-131.76,1011.01
88.57,-135.54,1021.99
73.08,-134.93,1008.21
83.08,-140.06,1015.77
74.91,-129.93,1012.36
85.52,-138.71,1020.41
81.74,-129.69,1020.53
78.20,-140.91,1014.67
76.62,-128.47,1016.75
71.61,-136.40,1008.70
82.72,-139.81,1016.50
84.42,-130.78,1020.16
73.81,-140.30,1009.67
78.45,-130.17,1020.77
76.86,-142.25,1016.50
84.06,-135.18,1024.68
70.39,-137.74,1008.94
83.20,-130.66,1020.65
73.81,-140.06,1008.94
84.42,-137.98,1020.16
78.69,-129.56,1019.55
76.86,-141.76,1015.89
84.06,-134.93,1024.19
70.27,-137.86,1009.18
81.50,-140.67,1017.85
71.37,-130.91,1011.26
73.20,-140.42,1010.04
79.18,-129.69,1019.19
77.23,-141.15,1013.82
85.03,-134.69,1022.48
70.64,-137.13,1008.45
83.45,-131.52,1021.51
71.74,-130.54,1011.62
73.69,-140.06,1010.40
79.54,-129.20,1018.82
70.03,-133.71,1008.94
85.16,-134.69,1022.24
70.52,-137.37,1008.94
81.86,-140.67,1018.21
71.25,-130.78,1011.62
84.79,-137.49,1020.90
79.54,-128.71,1018.46
78.08,-141.28,1013.82
84.91,-134.57,1022.85
70.15,-138.10,1009.43
81.37,-141.15,1018.70
82.59,-131.39,1022.48
73.44,-139.81,1010.28
84.55,-137.62,1020.41
69.91,-133.22,1007.72
84.79,-134.81,1020.90
74.66,-129.32,1014.55
79.79,-141.52,1018.09
69.17,-131.27,1013.09
71.00,-140.30,1011.26
77.47,-128.83,1018.58
67.95,-133.47,1008.33
75.64,-140.91,1013.09
72.10,-129.44,1015.28
77.59,-141.52,1019.19
78.32,-132.13,1023.46
69.17,-140.79,1012.23
80.15,-137.86,1021.99
66.00,-134.20,1008.21
80.15,-134.93,1021.63
64.90,-139.20,1009.67
75.52,-141.64,1019.68
75.64,-132.00,1022.85
67.59,-141.03,1011.75
78.08,-137.49,1021.51
63.56,-134.81,1008.45
71.98,-141.52,1014.19
66.37,-129.56,1013.82
63.44,-138.84,1008.94
72.96,-131.27,1021.63
65.03,-141.76,1012.60
74.42,-137.37,1022.60
59.17,-136.40,1009.18
72.47,-133.71,1022.97
61.24,-130.42,1014.80
59.54,-139.93,1011.14
70.76,-140.54,1021.38
57.71,-133.35,1012.60
71.49,-136.88,1024.07
63.68,-129.56,1018.58
66.49,-142.01,1016.75
58.80,-130.54,1014.55
69.05,-139.57,1021.38
66.61,-129.81,1021.51
62.10,-141.52,1013.58
70.64,-135.91,1023.46
55.63,-137.37,1010.65
65.64,-142.25,1018.46
68.69,-133.47,1024.19
57.58,-140.18,1012.11
69.05,-139.08,1021.87
56.12,-132.86,1010.16
71.00,-135.05,1022.60
61.98,-128.95,1016.87
66.61,-141.15,1018.46
57.83,-130.78,1013.09
69.91,-138.35,1021.26
65.64,-129.08,1020.16
55.88,-133.22,1010.16
63.20,-140.91,1014.31
61.24,-128.83,1016.50
67.10,-140.67,1019.19
68.32,-131.27,1023.21
58.68,-140.30,1011.01
64.29,-128.83,1019.68
54.90,-133.47,1010.04
70.03,-134.69,1024.07
55.14,-138.35,1011.38
65.88,-141.76,1020.90
55.75,-130.78,1013.94
57.95,-139.81,1011.38
69.66,-137.62,1021.38
55.75,-132.74,1009.92
62.59,-141.03,1014.92
61.49,-128.34,1018.94
66.86,-140.79,1018.46
70.64,-131.76,1023.82
58.93,-138.71,1009.92
68.44,-129.69,1021.87
61.73,-140.67,1012.60
71.74,-136.88,1022.85
64.90,-128.83,1018.82
65.88,-141.28,1015.77
71.86,-133.35,1023.70
58.32,-137.74,1009.67
69.78,-139.81,1019.31
58.68,-130.66,1011.50
72.22,-137.25,1022.60
66.12,-128.59,1020.29
65.88,-140.91,1015.77
62.46,-128.71,1016.14
69.66,-139.81,1019.80
70.52,-130.30,1022.97
59.41,-130.54,1012.36
72.47,-137.37,1021.87
67.10,-128.71,1019.55
65.64,-140.79,1014.55
72.59,-133.83,1022.85
58.32,-137.13,1008.94
69.05,-140.54,1018.46
58.56,-130.54,1013.70
71.25,-137.25,1022.60
57.34,-133.22,1009.43
64.90,-140.54,1014.06
61.49,-128.59,1016.02
57.34,-137.49,1010.16
68.08,-140.54,1019.68
57.22,-131.52,1013.70
70.03,-137.86,1022.85
63.93,-129.08,1019.43
64.66,-140.91,1014.80
60.02,-128.71,1014.43
57.58,-137.86,1010.16
67.10,-130.05,1022.85
60.88,-141.28,1014.43
70.03,-136.27,1024.07
55.51,-135.79,1009.67
65.76,-140.30,1016.87
69.42,-131.52,1022.24
58.07,-138.96,1009.92
69.05,-138.35,1020.77
54.78,-133.47,1011.01
68.56,-136.03,1024.31
58.93,-130.05,1018.33
64.90,-141.28,1020.41
55.63,-131.03,1013.09
69.05,-136.88,1023.34
63.44,-128.10,1021.14
63.44,-140.67,1016.14
69.91,-133.59,1024.07
59.54,-129.08,1016.38
66.86,-140.79,1020.29
56.73,-131.15,1012.97
59.54,-140.30,1011.38
66.00,-129.08,1018.70
64.05,-141.89,1013.82
71.25,-135.42,1022.24
56.24,-138.10,1008.70
69.05,-132.25,1023.34
57.46,-130.78,1013.33
59.05,-139.93,1011.75
67.10,-128.47,1020.90
57.34,-132.13,1010.16
72.96,-134.20,1023.34
63.81,-127.61,1016.99
68.93,-140.18,1017.60
60.51,-129.56,1013.58
60.02,-139.32,1010.89
68.81,-129.81,1022.97
63.56,-141.15,1013.94
66.12,-128.59,1018.58
58.32,-135.05,1009.67
67.59,-141.28,1016.38
62.71,-129.08,1015.77
59.41,-137.98,1009.79
71.86,-131.03,1022.85
60.51,-130.91,1012.72
73.44,-138.23,1021.87
59.41,-132.37,1009.67
66.49,-140.42,1012.84
66.61,-127.61,1016.99
70.15,-140.67,1017.36
63.07,-129.32,1014.92
61.73,-138.84,1010.65
73.44,-139.32,1020.53
71.98,-129.56,1021.87
65.51,-139.93,1012.11
68.93,-127.73,1018.46
60.76,-133.83,1009.18
75.64,-132.49,1023.70
65.27,-127.86,1015.89
73.93,-138.84,1019.43
63.20,-129.69,1011.38
76.37,-136.03,1021.14
71.00,-127.61,1019.19
69.05,-140.18,1014.92
76.37,-133.47,1023.95
66.73,-127.73,1017.11
72.71,-139.32,1018.46
63.56,-128.59,1012.48
64.29,-138.10,1009.92
71.49,-128.22,1020.16
67.10,-140.54,1014.55
75.27,-134.44,1024.31
60.63,-135.05,1010.89
74.66,-130.78,1023.21
63.07,-128.83,1013.70
62.71,-138.35,1010.53
71.00,-128.34,1020.65
60.51,-131.03,1010.40
75.40,-134.69,1022.48
62.71,-129.20,1015.65
61.00,-138.35,1011.38
71.13,-129.44,1022.12
64.78,-139.57,1011.99
74.91,-135.54,1022.12
59.66,-133.71,1009.55
74.18,-132.98,1023.70
63.56,-128.59,1015.53
60.63,-137.74,1010.16
60.63,-130.17,1011.87
74.54,-136.40,1021.75
59.66,-132.98,1010.40
74.30,-133.96,1023.95
64.05,-128.59,1016.87
70.27,-140.42,1019.07
60.15,-130.42,1012.48
72.96,-137.62,1022.12
58.68,-133.71,1010.28
66.49,-141.15,1015.04
63.44,-128.47,1016.50
59.41,-136.88,1010.16
71.61,-130.05,1022.36
62.83,-139.69,1011.14
73.32,-137.37,1021.87
58.19,-134.08,1011.14
73.20,-134.20,1024.07
59.54,-137.37,1009.67
71.86,-130.05,1021.38
62.95,-139.32,1009.92
73.69,-137.01,1020.65
58.68,-132.74,1010.65
66.61,-140.18,1015.77
64.29,-128.22,1016.50
70.64,-139.69,1018.70
60.51,-130.05,1012.60
73.08,-137.37,1021.38
58.80,-132.98,1009.67
65.88,-141.03,1014.06
63.68,-128.59,1016.99
71.49,-130.91,1023.70
60.27,-129.69,1013.21
72.96,-137.62,1020.90
68.32,-128.59,1019.68
58.32,-132.98,1010.16
72.83,-134.69,1023.34
58.32,-136.76,1010.28
71.00,-130.91,1023.82
59.78,-129.81,1013.82
72.71,-137.25,1021.87
58.68,-132.13,1010.16
73.69,-133.96,1023.58
58.44,-135.66,1010.04
71.98,-131.76,1023.82
60.39,-129.56,1014.43
71.49,-138.84,1021.14
58.19,-131.76,1011.38
63.32,-140.54,1013.58
65.39,-127.86,1018.70
67.34,-140.30,1015.77
62.22,-128.22,1014.43
70.52,-139.57,1020.04
58.32,-130.78,1013.21
71.98,-137.01,1022.97
57.34,-133.10,1009.92
65.76,-140.18,1015.04
72.59,-133.10,1023.09
58.32,-136.27,1010.16
70.76,-130.30,1023.34
59.54,-129.69,1013.45
72.10,-137.62,1022.48
57.58,-132.98,1010.89
72.47,-134.93,1023.95
57.46,-135.91,1009.79
68.32,-140.54,1017.24
60.63,-128.95,1013.45
71.25,-138.59,1021.26
58.19,-131.39,1011.62
63.20,-140.42,1013.21
65.64,-127.73,1019.43
67.47,-140.42,1016.26
73.20,-132.37,1023.21
59.66,-136.88,1009.67
71.74,-129.81,1023.09
61.98,-139.57,1011.50
69.05,-128.59,1020.90
65.03,-140.91,1013.58
66.12,-127.37,1018.58
58.93,-133.96,1009.43
74.42,-131.88,1023.58
63.81,-127.37,1015.65
71.37,-139.08,1019.68
61.49,-128.83,1013.58
62.22,-138.35,1010.77
71.00,-128.10,1021.38
64.66,-139.32,1012.11
68.44,-126.88,1018.70
67.47,-140.18,1013.82
64.78,-127.37,1016.50
69.66,-140.06,1018.70
72.83,-131.03,1024.31
60.88,-137.74,1011.38
72.71,-137.74,1021.51
59.78,-129.81,1011.62
74.30,-134.69,1023.21
59.05,-132.25,1010.53
67.95,-139.08,1016.26
64.42,-126.15,1015.89
71.74,-137.86,1018.46
62.22,-127.25,1013.09
73.69,-137.13,1021.02
59.41,-129.81,1011.62
63.68,-139.08,1012.97
67.47,-126.76,1020.04
57.95,-132.25,1010.28
73.32,-133.10,1024.19
57.83,-134.20,1010.16
68.56,-139.08,1017.60
61.24,-126.76,1014.06
71.25,-137.62,1019.43
58.80,-128.34,1012.36
72.47,-135.18,1024.07
57.71,-131.03,1012.11
73.81,-132.00,1024.92
64.90,-125.29,1018.09
69.54,-137.62,1016.63
74.42,-129.08,1023.09
60.15,-135.05,1008.94
72.35,-128.22,1023.34
61.24,-137.49,1012.11
73.08,-136.64,1022.60
59.05,-128.83,1011.14
74.66,-133.71,1021.87
58.80,-130.05,1008.82
74.18,-132.00,1023.95
58.07,-132.25,1010.65
68.08,-137.98,1017.48
62.46,-125.17,1015.28
59.05,-133.96,1009.67
71.61,-127.37,1023.21
60.27,-136.40,1011.75
68.44,-126.15,1023.09
57.34,-128.83,1012.36
72.35,-133.59,1023.46
56.73,-130.54,1009.55
72.47,-130.78,1023.21
56.97,-133.22,1009.92
71.13,-128.71,1024.31
59.29,-126.15,1014.80
69.91,-136.40,1021.38
56.97,-127.61,1011.87
71.37,-133.71,1021.99
65.76,-124.68,1019.55
63.44,-137.62,1014.67
62.10,-124.68,1018.09
66.25,-137.86,1018.21
58.44,-126.64,1016.02
67.47,-137.37,1021.38
56.24,-127.49,1012.23
58.56,-136.88,1011.14
65.51,-125.66,1020.90
54.90,-129.32,1010.77
70.27,-133.35,1024.31
54.17,-131.88,1011.26
63.81,-138.59,1017.48
59.90,-125.42,1016.63
67.10,-137.37,1018.33
57.95,-125.90,1013.45
69.30,-136.40,1021.51
56.12,-128.10,1013.58
70.88,-134.93,1024.07
66.37,-125.54,1021.63
63.20,-137.74,1012.84
65.39,-124.81,1019.55
56.61,-130.66,1010.40
73.20,-131.76,1024.56
56.73,-132.61,1010.04
72.83,-130.66,1025.04
62.59,-124.93,1017.48
69.05,-137.62,1018.09
62.59,-125.05,1015.41
73.93,-127.61,1024.19
62.22,-125.17,1014.06
72.96,-136.15,1019.68
74.05,-126.76,1023.21
61.85,-134.69,1010.28
74.18,-135.42,1020.53
61.73,-125.90,1012.48
74.91,-134.44,1022.36
61.49,-125.54,1011.62
64.66,-134.93,1010.89
73.69,-124.32,1022.24
65.15,-136.15,1012.48
61.49,-126.88,1011.75
65.76,-135.42,1012.23
77.84,-132.74,1023.21
62.59,-125.42,1009.92
78.81,-132.61,1021.87
62.95,-125.54,1011.01
66.12,-134.93,1011.38
75.64,-123.95,1022.12
66.00,-134.20,1010.77
75.88,-123.22,1021.99
65.76,-133.35,1010.40
75.76,-123.10,1022.60
65.27,-133.71,1011.38
77.23,-132.86,1022.24
63.07,-124.44,1011.50
65.03,-134.08,1011.14
74.05,-123.71,1023.58
61.85,-124.81,1013.21
76.86,-132.74,1023.70
61.73,-124.20,1011.50
77.96,-130.78,1021.38
62.10,-124.56,1009.92
77.23,-131.27,1024.07
60.88,-125.66,1011.26
67.10,-134.44,1013.58
71.13,-121.27,1020.04
68.08,-134.20,1013.09
77.71,-129.32,1023.09
60.15,-127.00,1010.16
76.74,-129.44,1025.04
67.59,-122.00,1019.55
69.30,-135.30,1017.36
65.88,-121.76,1017.48
71.00,-134.20,1018.09
64.42,-122.24,1015.04
72.59,-134.57,1020.04
62.34,-123.22,1014.19
61.85,-132.49,1010.77
72.96,-123.71,1022.85
61.00,-123.95,1012.60
75.15,-132.00,1023.34
59.78,-125.66,1011.87
65.64,-134.69,1014.06
69.05,-122.37,1019.92
67.34,-135.42,1015.65
66.86,-122.49,1019.43
69.17,-135.18,1017.97
65.15,-122.49,1017.97
71.61,-135.42,1018.09
76.13,-126.88,1023.82
61.24,-131.88,1009.43
75.40,-126.27,1024.07
63.07,-123.71,1014.55
74.42,-133.96,1021.14
62.46,-123.95,1012.23
76.01,-132.74,1021.38
61.49,-125.42,1011.26
76.37,-132.00,1024.07
60.27,-127.61,1011.87
76.86,-130.05,1024.80
68.69,-122.24,1018.58
70.64,-134.93,1014.92
77.35,-127.61,1022.60
61.49,-130.91,1009.06
72.22,-135.66,1018.70
63.44,-124.32,1016.02
73.93,-134.69,1022.24
61.85,-125.17,1013.33
76.01,-132.37,1023.09
61.24,-126.51,1010.28
67.22,-135.18,1012.84
70.03,-122.73,1019.07
69.66,-135.91,1015.53
67.59,-122.85,1017.85
61.49,-130.54,1010.16
76.86,-127.37,1024.80
62.83,-132.13,1009.43
74.79,-134.69,1018.70
64.54,-123.59,1012.23
76.25,-133.71,1020.41
62.59,-125.54,1012.48
76.86,-132.98,1023.82
61.73,-126.64,1010.53
78.20,-130.05,1022.48
70.27,-122.61,1017.72
70.39,-135.79,1015.53
77.23,-128.71,1024.19
61.37,-130.91,1010.16
76.01,-126.64,1024.56
64.42,-123.46,1015.04
74.18,-134.69,1019.92
62.34,-124.93,1012.36
75.03,-133.47,1022.36
60.27,-126.27,1011.99
75.76,-131.15,1024.07
59.90,-127.37,1009.92
67.95,-135.05,1014.31
66.73,-122.24,1017.48
59.78,-129.56,1009.55
74.91,-127.61,1024.07
60.15,-132.37,1010.65
72.96,-126.15,1024.56
61.24,-133.96,1011.38
73.32,-133.96,1021.14
59.66,-125.78,1010.89
74.30,-132.37,1023.21
58.07,-127.86,1011.75
74.54,-130.05,1025.04
65.64,-122.73,1018.82
68.56,-135.54,1017.36
74.54,-127.73,1024.07
59.54,-131.52,1008.94
73.08,-126.15,1023.34
60.51,-133.83,1011.38
72.35,-134.44,1021.99
58.68,-126.39,1012.36
73.44,-132.49,1023.95
57.58,-128.47,1010.53
73.93,-129.69,1023.95
57.95,-130.54,1010.28
68.56,-136.03,1018.94
61.12,-124.44,1016.38
71.13,-135.42,1022.12
71.25,-125.78,1023.82
62.22,-134.69,1010.65
70.03,-123.83,1020.16
64.42,-135.91,1013.33
66.98,-123.83,1020.29
66.61,-136.76,1016.75
64.29,-123.59,1017.36
58.56,-131.03,1009.55
73.93,-127.49,1023.82
62.34,-123.95,1014.80
71.49,-135.91,1020.65
60.27,-125.66,1013.33
61.24,-135.18,1011.26
70.88,-124.44,1021.51
63.81,-135.18,1011.14
69.05,-123.46,1019.55
65.64,-136.88,1015.28
65.51,-124.44,1020.53
67.71,-137.62,1017.85
74.30,-129.81,1024.68
59.05,-131.88,1008.82
70.88,-135.91,1017.48
62.46,-124.32,1013.09
72.96,-135.30,1020.65
60.27,-125.66,1012.11
63.20,-135.18,1011.38
70.15,-123.71,1020.77
65.88,-135.91,1013.58
67.71,-123.34,1018.82
68.32,-136.52,1016.63
64.54,-123.71,1016.75
59.54,-131.88,1009.43
74.18,-127.12,1023.09
62.46,-124.20,1013.33
72.59,-135.18,1019.92
59.90,-126.03,1012.11
73.44,-134.32,1022.60
68.81,-125.05,1021.75
64.17,-136.88,1015.28
65.51,-123.83,1019.19
67.83,-136.52,1015.53
62.95,-123.83,1014.67
70.03,-136.40,1019.07
59.54,-125.78,1014.06
59.66,-135.42,1011.87
68.69,-125.54,1022.97
57.46,-127.37,1012.36
73.08,-132.49,1023.95
57.34,-128.95,1009.67
73.44,-130.17,1023.82
63.68,-123.83,1016.99
68.32,-136.88,1017.48
61.24,-124.93,1015.04
70.39,-136.03,1020.90
59.29,-126.03,1012.60
60.76,-135.66,1010.89
68.93,-125.05,1021.38
57.83,-127.61,1011.14
73.20,-132.49,1023.46
57.34,-129.81,1010.16
73.44,-130.05,1024.92
63.56,-123.95,1017.36
69.54,-136.27,1017.60
61.73,-124.20,1013.58
71.98,-135.18,1020.41
59.54,-126.15,1012.36
73.57,-133.47,1023.09
68.81,-124.32,1021.38
65.39,-136.64,1014.06
66.37,-123.83,1018.21
58.80,-130.42,1009.43
74.66,-129.08,1023.34
59.78,-132.98,1010.04
72.71,-126.64,1023.70
62.46,-135.18,1011.38
74.30,-133.96,1021.99
59.66,-127.61,1010.16
75.76,-131.15,1022.60
59.66,-130.05,1009.55
69.66,-136.03,1017.11
63.81,-123.95,1014.92
61.49,-132.98,1009.67
72.83,-125.66,1022.24
63.93,-135.91,1012.84
68.81,-124.44,1021.14
68.08,-136.64,1015.65
75.52,-129.44,1023.95
60.76,-132.25,1009.18
73.93,-126.39,1022.97
63.20,-134.57,1010.53
71.00,-124.44,1021.02
66.61,-136.52,1014.80
75.64,-131.03,1024.68
60.02,-130.66,1010.04
75.40,-127.25,1022.60
63.93,-123.83,1013.09
74.18,-134.20,1019.92
60.76,-126.64,1011.87
75.27,-132.37,1023.95
59.66,-129.81,1010.16
75.40,-128.59,1023.09
61.00,-132.74,1008.94
72.35,-135.66,1019.43
60.51,-125.90,1013.45
62.95,-135.54,1012.48
69.30,-124.20,1020.29
66.98,-136.27,1015.04
74.79,-129.69,1023.70
59.90,-131.88,1009.55
73.20,-126.76,1023.95
61.98,-135.18,1011.38
69.91,-125.05,1021.14
65.27,-136.88,1013.58
65.64,-124.32,1018.58
68.93,-137.01,1018.21
73.57,-128.71,1024.19
60.63,-134.44,1010.89
72.47,-135.42,1021.14
59.54,-127.25,1010.65
74.42,-132.61,1022.85
58.32,-130.54,1010.40
73.69,-130.17,1025.04
59.17,-134.20,1010.65
71.98,-127.25,1022.73
62.46,-136.15,1011.01
73.93,-134.32,1021.87
58.56,-129.20,1010.16
66.12,-137.37,1014.92
64.66,-124.93,1017.60
70.03,-137.25,1018.82
73.20,-128.34,1023.58
61.24,-135.66,1010.65
70.27,-126.15,1021.63
64.90,-137.13,1013.33
66.73,-124.68,1018.21
69.17,-137.37,1017.24
62.95,-125.42,1014.67
60.88,-134.81,1010.16
71.61,-126.51,1022.48
60.02,-127.49,1011.87
74.66,-133.71,1023.46
59.17,-130.66,1010.77
75.27,-130.66,1024.92
60.63,-133.47,1010.40
72.35,-136.88,1019.68
63.07,-126.15,1013.58
75.27,-135.54,1021.14
65.88,-137.62,1012.23
76.49,-133.96,1022.60
60.51,-130.54,1009.67
69.05,-137.86,1015.28
66.61,-124.68,1016.75
61.49,-132.61,1009.67
75.88,-128.10,1023.58
63.93,-135.66,1011.01
73.32,-126.03,1021.63
61.98,-128.10,1011.14
78.08,-132.74,1023.82
61.98,-130.54,1010.04
68.08,-124.93,1015.53
63.68,-133.47,1009.18
77.84,-127.73,1023.34
65.64,-125.90,1012.97
78.57,-135.54,1021.75
64.29,-128.34,1011.50
69.30,-137.37,1013.58
73.69,-125.17,1019.68
73.57,-137.37,1014.55
71.74,-124.32,1016.02
77.35,-137.37,1017.48
69.30,-125.90,1014.92
80.15,-137.01,1021.87
80.28,-127.86,1024.07
70.76,-136.52,1011.99
83.20,-134.81,1022.60
68.81,-127.86,1009.31
86.13,-132.61,1022.12
79.06,-124.68,1018.21
78.32,-137.86,1014.92
77.59,-125.42,1017.97
81.62,-137.74,1015.89
77.59,-124.68,1014.43
84.79,-136.88,1016.26
76.86,-125.05,1012.72
86.74,-137.13,1018.82
87.84,-127.61,1022.85
75.76,-134.81,1009.31
88.82,-135.05,1019.43
75.15,-126.39,1008.70
89.55,-133.83,1020.90
73.20,-128.83,1009.92
89.55,-132.86,1024.56
72.96,-130.54,1008.94
82.35,-137.13,1014.31
73.69,-132.00,1007.48
84.18,-137.13,1016.02
77.84,-124.81,1014.19
73.93,-133.59,1008.21
87.72,-128.34,1023.58
75.27,-126.27,1014.06
86.50,-136.40,1022.36
74.42,-127.12,1013.33
89.55,-134.93,1022.60
75.15,-128.10,1011.50
91.26,-134.20,1022.48
75.88,-128.83,1008.21
93.94,-133.22,1018.94
87.96,-124.44,1015.77
84.67,-136.27,1010.77
93.94,-130.78,1021.14
76.62,-129.69,1007.72
92.96,-127.86,1022.36
81.25,-123.59,1013.94
89.67,-137.13,1019.80
77.35,-128.59,1016.75
91.01,-136.64,1025.78
77.23,-127.61,1012.36
95.89,-131.76,1022.36
80.15,-128.71,1007.11
89.79,-135.18,1012.84
89.06,-122.85,1015.28
82.72,-130.17,1006.50
100.77,-128.59,1023.34
85.03,-132.74,1007.72
97.84,-136.27,1016.99
90.52,-124.81,1012.36
101.14,-134.69,1016.87
91.74,-123.83,1009.06
104.19,-133.10,1016.02
92.48,-132.98,1006.13
105.29,-132.98,1018.70
103.46,-123.95,1021.38
92.48,-133.47,1009.18
105.16,-131.52,1021.38
90.28,-123.46,1008.94
105.90,-129.93,1018.70
90.28,-123.34,1007.96
103.82,-130.17,1019.92
98.45,-121.88,1019.55
91.50,-134.20,1010.53
94.92,-122.98,1018.94
90.52,-135.42,1014.92
89.79,-121.76,1018.82
81.62,-127.86,1008.70
98.33,-125.17,1022.24
86.74,-120.54,1014.06
93.09,-131.76,1018.58
81.74,-121.02,1013.58
