X_times,Y-amplitude
13.425,548.0033810397238
13.43,489.24435687289997
13.435,428.5811969858851
13.44,366.22622833781134
13.445,302.4030934841211
13.45,237.34548626000614
13.455,171.2957590344994
13.46,104.50341524432561
13.465,37.22350588075891
13.47,-30.285046832434016
13.475,-97.7611718439449
13.48,-164.9433895656794
13.485,-231.57154298003138
13.49,-297.38849612301124
13.495,-362.1417818874331
13.5,-425.5851870011536
13.505,-487.480267042222
13.51,-547.5977872676872
13.515,-605.7190852998937
13.52,-661.6373495492126
13.525,-715.1588035518831
13.53,-766.103782519646
13.535,-814.3076858363015
13.54,-859.6217892451573
13.545,-901.913903579404
13.55,-941.0688725979227
13.555,-976.9889094341884
13.56,-1009.5937776511914
13.565,-1038.8208274472167
13.57,-1064.6248992794847
13.575,-1086.9781059592801
13.58,-1105.869500842083
13.585,-1121.3046354226378
13.59,-1133.305006043896
13.595,-1141.907387985859
13.6,-1147.1630567440654
13.605,-1149.1369006974012
13.61,-1147.906435486272
13.615,-1143.5607365621254
13.62,-1136.1993108052068
13.625,-1125.9309296452175
13.63,-1112.8724444104812
13.635,-1097.1476002455486
13.64,-1078.8858591803607
13.645,-1058.2212374387068
13.65,-1035.2911583503214
13.655,-1010.2353212971992
13.66,-983.194589201693
13.665,-954.3099014364716
13.67,-923.7212242208827
13.675,-891.5665547538259
13.68,-857.980996959848
13.685,-823.09592505032
13.69,-787.038246487012
13.695,-749.9297696234015
13.7,-711.8866748666828
13.705,-673.0190831278433
13.71,-633.4307127446257
13.715,-593.2186165037442
13.72,-552.4729935280673
13.725,-511.27707546433305
13.73,-469.70709093592853
13.735,-427.83231495406767
13.74,-385.7152098194029
13.745,-343.41166086918076
13.75,-300.97130508375164
13.755,-258.4379445354173
13.76,-215.85003154518114
13.765,-173.24120949360727
13.77,-130.64089318634848
13.775,-88.07487544320023
13.78,-45.565951336980376
13.785,-3.134556795031611
13.79,39.20057758542202
13.795,81.42175499999628
13.8,123.5116220626539
13.805,165.45246252559497
13.81,207.22548345250036
13.815,248.81010730482623
13.82,290.18328662758415
13.825,331.31885841439754
13.83,372.1869526297095
13.835,412.7534644286978
13.84,452.9795936464428
13.845,492.82144976825685
13.85,532.2297174152247
13.855,571.1493773253609
13.86,609.5194807317253
13.865,647.272979777902
13.87,684.3366215474306
13.875,720.630916817807
13.88,756.070195547544
13.885,790.5627588828113
13.89,824.0111326132267
13.895,856.3124207863482
13.9,887.3587522562442
13.905,917.0378088534308
13.91,945.2334226308263
13.915,971.8262314280544
13.92,996.6943860713287
13.925,1019.7143074106721
13.93,1040.7614953305235
13.935,1059.7113934815054
13.94,1076.4403122083627
13.945,1090.8264082696771
13.95,1102.7507144520966
13.955,1112.0982065442795
13.96,1118.7588908838372
13.965,1122.628893978691
13.97,1123.61153697487
13.975,1121.618381551161
13.98,1116.5702389347653
13.985,1108.39813850422
13.99,1097.0442553384014
13.995,1082.4627961898047
14.0,1064.620840781508
14.005,1043.4991310143946
14.01,1019.0927960455145
14.015,991.4119976379957
14.02,960.4824787190637
14.025,926.3459992508417
14.03,889.0606471929702
14.035,848.7010176518002
14.04,805.358258863786
14.045,759.1399879382146
14.05,710.1700811954094
14.055,658.5883432407556
14.06,604.5500562583387
14.065,548.225407586656
14.07,489.79879078633843
14.075,429.467974212398
14.08,367.44313210817023
14.085,303.94573636995244
14.09,239.20731175694175
14.095,173.46806252447487
14.1,106.9753836008491
14.105,39.98227439554248
14.11,-27.25432199078584
14.115,-94.47522764868027
14.12,-161.4207585298191
14.125,-227.83244540426892
14.13,-293.4547230070866
14.135,-358.0365686159581
14.14,-421.3330773937498
14.145,-483.1069672081177
14.15,-543.1300089974961
14.155,-601.1843793871114
14.16,-657.0639302764458
14.165,-710.5753663764021
14.17,-761.539317547277
14.175,-809.7912898417933
14.18,-855.1824787268687
14.185,-897.5804306861718
14.19,-936.8695449183679
14.195,-972.9514138510849
14.2,-1005.7450079790548
14.205,-1035.1867155330553
14.21,-1061.2302496505627
14.215,-1083.8464348051214
14.22,-1103.0228808960437
14.225,-1118.7635489222296
14.23,-1131.0882082053797
14.235,-1140.031783237455
14.24,-1145.643589373489
14.245,-1147.98646075754
14.25,-1147.1357800030428
14.255,-1143.1784255180387
14.26,-1136.2116571631616
14.265,-1126.341962850356
14.27,-1113.683887282739
14.275,-1098.358859787238
14.28,-1080.494032355679
14.285,-1060.221133235135
14.29,-1037.6753372909964
14.295,-1012.9941530410954
14.3,-986.3163280601616
14.305,-957.780778747942
14.31,-927.5255557795352
14.315,-895.686861054735
14.32,-862.398133983876
14.325,-827.7892236395202
14.33,-791.9856589177306
14.335,-755.1080225562727
14.34,-717.2714282289546
14.345,-678.5850945357704
14.35,-639.1520067965108
14.355,-599.0686577716616
14.36,-558.4248615114659
14.365,-517.3036393088775
14.37,-475.7811815058216
14.375,-433.92689196607995
14.38,-391.8035222057213
14.385,-349.46739922555344
14.39,-306.968745787196
14.395,-264.3520856757971
14.4,-221.65672105719167
14.405,-178.91726575390103
14.41,-136.1642179198444
14.415,-93.4245582101769
14.42,-50.72236433414728
14.425,-8.079438373891232
14.43,34.484052287005824
14.435,76.94891757679102
14.44,119.29626915552772
14.445,161.5068288195976
14.45,203.5602285406041
14.455,245.434315091261
14.46,287.1044757424086
14.465,328.543002241639
14.47,369.71850794810547
14.475,410.5954081745834
14.48,451.13346775089707
14.485,491.287414243032
14.49,531.0066117754741
14.495,570.2347900428036
14.5,608.9098258129586
14.505,646.9635789325654
14.51,684.3217899334379
14.515,720.904050166774
14.52,756.6238566349961
14.525,791.3887617545381
14.53,825.1006235713181
14.535,857.6559557186507
14.54,888.9463703272787
14.545,918.8591027776134
14.55,947.2776057049488
14.555,974.0822012654098
14.56,999.1507846635766
14.565,1022.3595768828494
14.57,1043.5839286717896
14.575,1062.6991796883601
14.58,1079.5815756506713
14.585,1094.1092426010014
14.59,1106.163211903141
14.595,1115.628483813544
14.6,1122.3951129627633
14.605,1126.359297091624
14.61,1127.4244514361349
14.615,1125.502254857286
14.62,1120.513658948697
14.625,1112.389856264311
14.63,1101.0732069151502
14.635,1086.5181231368308
14.64,1068.6919090323597
14.645,1047.5755484508556
14.65,1023.1644292731856
14.655,995.4689886508316
14.66,964.5152620784951
14.665,930.345320172089
14.67,893.0175805915541
14.675,852.6069878457843
14.68,809.2050593381584
14.685,762.9198004315157
14.69,713.8754934105532
14.695,662.212364704961
14.7,608.086132201463
14.705,551.667431083337
14.71,493.1411137221741
14.715,432.70541781721533
14.72,370.57099782184605
14.725,306.9598176778793
14.73,242.10390736775884
14.735,176.24399085817333
14.74,109.62799801639457
14.745,42.509477986557876
14.75,-24.85406371061698
14.755,-92.20287808123068
14.76,-159.27670709783112
14.765,-225.81651161552972
14.77,-291.56616782814723
14.775,-356.27411259074313
14.78,-419.6949241708282
14.785,-481.59083068413173
14.79,-541.7331422274018
14.795,-599.9036037441206
14.8,-655.8956639628365
14.805,-709.515652105964
14.81,-760.5838498174726
14.815,-808.9354425011666
14.82,-854.4213334421623
14.825,-896.9088064846204
14.83,-936.2820283953765
14.835,-972.4423891070943
14.84,-1005.3086850722033
14.845,-1034.8171563233943
14.85,-1060.92139037845
14.855,-1083.5921054860137
14.86,-1102.8168224327678
14.865,-1118.5994295104863
14.87,-1130.9596409480741
14.875,-1139.9323467834347
14.88,-1145.5668528705542
14.885,-1147.9260135938714
14.89,-1147.085265930414
14.895,-1143.1315800532823
14.9,-1136.1623468381074
14.905,-1126.2842249831579
14.91,-1113.6119693970343
14.915,-1098.267258436772
14.92,-1080.3775317106697
14.925,-1060.0748441629369
14.93,-1037.494737695288
14.935,-1012.7751298850693
14.94,-986.0552208727743
14.945,-957.4744236776136
14.95,-927.1713286440391
14.955,-895.2827175394453
14.96,-861.9426452675941
14.965,-827.2816062506515
14.97,-791.4257983920945
14.975,-754.4964912583562
14.98,-716.609498291761
14.985,-677.8747471134818
14.99,-638.3959386469071
14.995,-598.2702856450735
15.0,-557.5883240848606
15.005,-516.4337956955319
15.01,-474.8836049077073
15.015,-433.00785694914316
15.02,-390.8699843812707
15.025,-348.5269667221093
15.03,-306.0296426381037
15.035,-263.42310793967056
15.04,-220.7471869502287
15.045,-178.03696118619163
15.05,-135.32333857631176
15.055,-92.63364879569885
15.06,-49.99225499290324
15.065,-7.421177805595041
15.07,35.05926769594983
15.075,77.4298191522546
15.08,119.67159597500982
15.085,161.7654118971924
15.09,203.6910780719774
15.095,245.42670928032825
15.1,286.9480496505632
15.105,328.2278353363437
15.11,369.2352094859421
15.115,409.93520008664626
15.12,450.28826515503835
15.125,490.2499039589283
15.13,529.770329175569
15.135,568.7941942272406
15.14,607.2603725504634
15.145,645.1017902299222
15.15,682.2453186461513
15.155,718.6117378638527
15.16,754.1157830492946
15.165,788.6662845723506
15.17,822.1664079280197
15.175,854.5139933930217
15.18,885.6019890846004
15.185,915.318966477481
15.19,943.5497056384116
15.195,970.1758387885931
15.2,995.0765446902893
15.205,1018.1292913607333
15.21,1039.2106289573878
15.215,1058.1970368450466
15.22,1074.9658280999463
15.225,1089.396111150059
15.23,1101.3698027949793
15.235,1110.7726809569297
15.24,1117.4954608040614
15.245,1121.4348756541212
15.25,1122.4947448956234
15.255,1120.5870147229875
15.26,1115.6327626033442
15.265,1107.5631614230228
15.27,1096.320402580053
15.275,1081.8585778642944
15.28,1064.144517724567
15.285,1043.158579314491
15.29,1018.8953729313159
15.295,991.3644115602563
15.3,960.5906663522471
15.305,926.6150116432491
15.31,889.4945465479392
15.315,849.3027854388026
15.32,806.129715358927
15.325,760.0817230446663
15.33,711.2813965547191
15.335,659.8672061454924
15.34,605.9930665432429
15.345,549.8277792997497
15.35,491.55435084385203
15.355,431.3691803238105
15.36,369.4811120151211
15.365,306.11034991995547
15.37,241.4872365543266
15.375,175.8509028423544
15.38,109.44780089168762
15.385,42.53013623222759
15.39,-24.645779071874923
15.395,-91.8212267715172
15.4,-158.73680799260453
15.405,-225.13416574127746
15.41,-290.75767888542396
15.415,-355.3561072615857
15.42,-418.6841738585309
15.425,-480.5040759689341
15.43,-540.5869213026501
15.435,-598.7140864076945
15.44,-654.6784932460084
15.445,-708.2857961223478
15.45,-759.3554667025365
15.455,-807.7217612354407
15.46,-853.2345528405052
15.465,-895.7600137360084
15.47,-935.1811374257327
15.475,-971.3980979612171
15.48,-1004.328450702909
15.485,-1033.907184783178
15.49,-1060.086640462913
15.495,-1082.8363042914955
15.5,-1102.1424918787818
15.505,-1118.0079234111806
15.51,-1130.4511924882408
15.515,-1139.506126143182
15.52,-1145.2210342565925
15.525,-1147.6578502056416
15.53,-1146.891170628372
15.535,-1143.007208940347
15.54,-1136.1026828056329
15.545,-1126.2836585937
15.55,-1113.6643752196012
15.555,-1098.3660659307475
15.56,-1080.5157907184766
15.565,-1060.245285779755
15.57,-1037.6898315848562
15.575,-1012.9871389758497
15.58,-986.2762538928354
15.585,-957.6964853534457
15.59,-927.3863668205953
15.595,-895.4826661791063
15.6,-862.1194623783197
15.605,-827.427306275095
15.61,-791.5324793278053
15.615,-754.5563575655324
15.62,-716.6148812631865
15.625,-677.8181246625887
15.63,-638.2699563350137
15.635,-598.067780255228
15.64,-557.3023503042326
15.645,-516.0576557021084
15.65,-474.4108800876948
15.655,-432.43244076364164
15.66,-390.18611560598674
15.665,-347.72926280986366
15.67,-305.11313359940175
15.675,-262.38327167285416
15.68,-219.57998720067573
15.685,-176.73888918984304
15.69,-133.89145896731722
15.695,-91.06564964021476
15.7,-48.28650102098216
15.705,-5.576765241280429
15.71,37.04245670046585
15.715,79.55106450149599
15.72,121.92929172651044
15.725,164.15702358070874
15.73,206.2131057014047
15.735,248.0746560284533
15.74,289.71639594828633
15.745,331.1100182975727
15.75,372.22360799418385
15.755,413.021126459773
15.76,453.46196483689585
15.765,493.50056499111923
15.77,533.0861031576685
15.775,572.1622300537903
15.78,610.6668635142253
15.785,648.5320342890625
15.79,685.6837909738232
15.795,722.0421743935876
15.8,757.5212736703911
15.805,792.0293748759793
15.81,825.4692088324599
15.815,857.738298432175
15.82,888.7293994777059
15.825,918.3310241790284
15.83,946.4280343243672
15.835,972.9022921974884
15.84,997.6333610318006
15.845,1020.4992518128378
15.85,1041.3772177802737
15.855,1060.1446004700251
15.86,1076.6797307252505
15.865,1090.8628848097267
15.87,1102.5772904118926
15.875,1111.7101713773534
15.88,1118.1538150976116
15.885,1121.8066439765175
15.89,1122.57427296808
15.895,1120.3705385800165
15.9,1115.118489845249
15.905,1106.7513369279286
15.91,1095.2133565931072
15.915,1080.4607546311925
15.92,1062.4624833323785
15.925,1041.2010080335672
15.93,1016.6730119779736
15.935,988.8900247004556
15.94,957.878957068398
15.945,923.6825266778077
15.95,886.3595605724195
15.955,845.9851674737795
15.96,802.6507774997888
15.965,756.4640521279373
15.97,707.5486696934188
15.975,656.0439915672436
15.98,602.1046118102463
15.985,545.8997896613823
15.99,487.6127610508278
15.995,427.43992362544884
16.0,365.5898902241835
16.005,302.2824083587039
16.01,237.7471473964065
16.015,172.22235983905668
16.02,105.95342774564284
16.025,39.19131005304564
16.03,-27.809088563999214
16.035,-94.79060216163053
16.04,-161.4955132521095
16.045,-227.6672593221974
16.05,-293.0521101896196
16.055,-357.40079525453496
16.06,-420.470066125503
16.065,-482.02418635656255
16.07,-541.8363445547286
16.075,-599.6899888765232
16.08,-655.3800797132253
16.085,-708.7142537866602
16.09,-759.5138882536925
16.095,-807.6150494495491
16.1,-852.8693092168468
16.105,-895.1444133857419
16.11,-934.3247918651906
16.115,-970.3119068762068
16.12,-1003.0244433659524
16.125,-1032.3983517926436
16.13,-1058.3867568801668
16.135,-1080.9597459858849
16.14,-1100.1040477502577
16.145,-1115.8226069099876
16.15,-1128.1340562797848
16.155,-1137.0720837377542
16.16,-1142.6846919185846
16.165,-1145.0333515872198
16.17,-1144.19205555154
16.175,-1140.2462868330824
16.18,-1133.2919207047207
16.185,-1123.4340834798982
16.19,-1110.7859907293239
16.195,-1095.4677840370748
16.2,-1077.6053795519767
16.205,-1057.3293351163104
16.21,-1034.7737374816638
16.215,-1010.0751085277617
16.22,-983.3713301904005
16.225,-954.8005916557881
16.23,-924.5003679767557
16.235,-892.6064446815533
16.24,-859.2520062531713
16.245,-824.5668063090307
16.25,-788.6764337708282
16.255,-751.7016832089411
16.26,-713.7580304295578
16.265,-674.955207963501
16.27,-635.3968709526156
16.275,-595.180343006974
16.28,-554.3964339979998
16.285,-513.1293265076396
16.29,-471.4565330823096
16.295,-429.4489306327266
16.3,-387.17087974308214
16.305,-344.6804346855465
16.31,-302.0296450808152
16.315,-259.2649437675593
16.32,-216.42760927148822
16.325,-173.554286905612
16.33,-130.67755108301841
16.335,-87.82649321359793
16.34,-45.027324046199034
16.345,-2.303985145953091
16.35,40.3212304696379
16.355,82.8270453599899
16.36,125.19254920149969
16.365,167.39653488145703
16.37,209.41682454841987
16.375,251.22959684116057
16.38,292.80873101352694
16.385,334.1251855069835
16.39,375.1464271092134
16.395,415.8359224870905
16.4,456.1526977582175
16.405,496.05096557986263
16.41,535.4798147799479
16.415,574.382956138577
16.42,612.6985198500023
16.425,650.358904624888
16.43,687.2906837780902
16.435,723.4145782451698
16.44,758.6455087467555
16.445,792.8927383685526
16.45,826.0601127484974
16.455,858.0463989478675
16.46,888.7457175856237
16.465,918.0480576564067
16.47,945.8398609592181
16.475,972.0046637889105
16.48,996.4237870759863
16.485,1018.9770712037273
16.49,1039.5436564939637
16.495,1058.0028131879933
16.5,1074.2348246962615
16.505,1088.1219248742163
16.51,1099.5492848733754
16.515,1108.40603912394
16.52,1114.5863348791781
16.525,1117.990386920385
16.53,1118.5255192652924
16.535,1116.1071788926567
16.54,1110.6599115328836
16.545,1102.118294851593
16.55,1090.4278281880881
16.555,1075.5457792242769
16.56,1057.4419862773082
16.565,1036.0996110077533
16.57,1011.5158315320612
16.575,983.7024617088144
16.58,952.686479993933
16.585,918.5104515250714
16.59,881.2328301194332
16.595,840.9281319624811
16.6,797.6869785806186
16.605,751.6160116496711
16.61,702.8376850051627
16.615,651.4899393522493
16.62,597.7257629928464
16.625,541.7126384547569
16.63,483.63187158330584
16.635,423.6777976859067
16.64,362.05685947196196
16.645,298.98655388702986
16.65,234.69424886776773
16.655,169.41587554087022
16.66,103.39450585441989
16.665,36.87883021664514
16.67,-29.878445354776762
16.675,-96.62225833677647
16.68,-163.0968774721384
16.685,-229.0475907562568
16.69,-294.22236728795303
16.695,-358.37347141440097
16.7,-421.2590140309139
16.705,-482.6444323885939
16.71,-542.3038946574337
16.715,-600.0216276249269
16.72,-655.5931649441468
16.725,-708.8265098317211
16.73,-759.5432013513432
16.735,-807.5792691191192
16.74,-852.7860591161017
16.745,-895.0309144272098
16.75,-934.1976992826841
16.755,-970.1871617757919
16.76,-1002.9171383335114
16.765,-1032.322609551306
16.77,-1058.355620874158
16.775,-1080.9850820740312
16.78,-1100.1964567751606
16.785,-1115.9913485482218
16.79,-1128.3869850353121
16.795,-1137.4155980222715
16.8,-1143.1236967937418
16.805,-1145.5712350088563
16.81,-1144.830677079898
16.815,-1140.9859770410926
16.82,-1134.1314891675504
16.825,-1124.370833372981
16.83,-1111.8157386595938
16.835,-1096.584884618676
16.84,-1078.802755170884
16.845,-1058.598512053735
16.85,-1036.1048898904273
16.855,-1011.4571116012903
16.86,-984.7918232931268
16.865,-956.246051384272
16.87,-925.9561903457491
16.875,-894.0570351145913
16.88,-860.6808759519043
16.885,-825.9566738988027
16.89,-790.0093317569574
16.895,-752.959069521148
16.9,-714.9209059527619
16.905,-676.004241264165
16.91,-636.3125313003686
16.915,-595.9430422582683
16.92,-554.986677074439
16.925,-513.5278692862491
16.93,-471.64454576631414
16.935,-429.4081642920554
16.94,-386.8838338008159
16.945,-344.1305236340613
16.95,-301.2013634636218
16.955,-258.1440292161897
16.96,-215.00120390610144
16.965,-171.81109752906622
16.97,-128.6080082680108
16.975,-85.4229086741919
16.98,-42.28404478552661
16.985,0.7824579671551327
16.99,43.751982589324584
16.995,86.60079903385109
17.0,129.30542993458454
17.005,171.84200299226893
17.01,214.1855946946224
17.015,256.30957597886487
17.02,298.18497520784615
17.025,339.7798760074211
17.03,381.05886641887594
17.035,421.98255166788033
17.04,462.50713673109146
17.045,502.5840784904086
17.05,542.159802438981
17.055,581.1754770508576
17.06,619.5668404915042
17.065,657.2640786189703
17.07,694.1917586808726
17.075,730.2688279647655
17.08,765.4086893061673
17.085,799.5193648024509
17.09,832.5037553071897
17.095,864.2599972745664
17.1,894.6819119032109
17.105,923.6595360547157
17.11,951.0797215292471
17.115,976.826789650159
17.12,1000.7832314269557
17.125,1022.83044858672
17.13,1042.8495357104648
17.135,1060.722106896996
17.14,1076.3311707466057
17.145,1089.5620548139914
17.15,1100.30337569218
17.155,1108.4480449174555
17.16,1113.8942955989594
17.165,1116.5467115690187
17.17,1116.317240790359
17.175,1113.1261776949354
17.18,1106.9031041010826
17.185,1097.5877837783041
17.19,1085.1310098847723
17.195,1069.4954061125634
17.2,1050.6561810489122
17.205,1028.6018315810468
17.21,1003.3347864103445
17.215,974.8719763956254
17.22,943.2453158251906
17.225,908.5020786895677
17.23,870.7051568002177
17.235,829.9331915606273
17.24,786.2805770298868
17.245,739.8573370329817
17.25,690.7888821317692
17.255,639.21565265747
17.26,585.2926519953842
17.265,529.1888709026205
17.27,471.08660018982613
17.275,411.1806269026828
17.28,349.67730902530246
17.285,286.79352581430675
17.29,222.75550452883397
17.295,157.79752853494625
17.3,92.16053595099086
17.305,26.090622390378645
17.31,-40.16253373745414
17.315,-106.34729998437398
17.32,-172.21174558867287
17.325,-237.50529580167841
17.33,-301.9803582181223
17.335,-365.3938991466964
17.34,-427.50895457355836
17.345,-488.09606705770744
17.35,-546.9346452050125
17.355,-603.8142449141594
17.36,-658.5357709209152
17.365,-710.9125937474644
17.37,-760.7715722500732
17.375,-807.9539673047423
17.38,-852.3162295598052
17.385,-893.7306448841526
17.39,-932.08582541193
17.395,-967.2870410213851
17.4,-999.2563939576357
17.405,-1027.932846187992
17.41,-1053.2721133662749
17.415,-1075.246440104371
17.42,-1093.8442687207162
17.425,-1109.0698088376898
17.43,-1120.9425098582576
17.435,-1129.496434385888
17.44,-1134.7795296211284
17.445,-1136.852796308893
17.45,-1135.7893603703499
17.455,-1131.6734593939964
17.46,-1124.599362676775
17.465,-1114.6702476501982
17.47,-1101.9970561583145
17.475,-1086.6973510529199
17.48,-1068.8941878328399
17.485,-1048.7150092174375
17.49,-1026.290564535869
17.495,-1001.7538523152399
17.5,-975.2390844194766
17.505,-946.8806734454237
17.51,-916.8122506651506
17.515,-885.1657276876266
17.52,-852.0704191282316
17.525,-817.6522444276435
17.53,-782.033024136577
17.535,-745.3298801857734
17.54,-707.65474236426
17.545,-669.1139562196173
17.55,-629.8079825916248
17.555,-589.8311772387036
17.56,-549.2716408400087
17.565,-508.21113426808756
17.57,-466.7250597740359
17.575,-424.88251361851167
17.58,-382.74641799835456
17.585,-340.3737389801524
17.59,-297.81579281361405
17.595,-255.1186366781445
17.6,-212.32353333782066
17.605,-169.46747408362384
17.61,-126.58374205331954
17.615,-83.70249912170283
17.62,-40.851383710858045
17.625,1.9438871791795451
17.63,44.658912548905164
17.635,87.26999547501914
17.64,129.7535207663923
17.645,172.08532084968166
17.65,214.24003365117673
17.655,256.1904622746466
17.66,297.9069513482445
17.665,339.35679749943887
17.67,380.50371070535925
17.675,421.3073393629817
17.68,461.7228658621245
17.685,501.70067291230856
17.69,541.1860757385547
17.695,580.1191130062016
17.7,618.4343905240855
17.705,656.0609758190017
17.71,692.9223471210822
17.715,728.936405368815
17.72,764.015560863034
17.725,798.0669060471977
17.73,830.9924824239481
17.735,862.6896437536384
17.74,893.051511026741
17.745,921.9675090390461
17.75,949.3239712065972
17.755,975.00479929835
17.76,998.8921678267919
17.765,1020.8672677702516
17.77,1040.81108937342
17.775,1058.6052472580125
17.78,1074.1328518055604
17.785,1087.2794284354047
17.79,1097.9338815824362
17.795,1105.989494204064
17.8,1111.3449481877062
17.805,1113.905347632414
17.81,1113.5832265946462
17.815,1110.2995255595251
17.82,1103.9845257330337
17.825,1094.578735708205
17.83,1082.0337294213389
17.835,1066.312936246951
17.84,1047.3923830883296
17.845,1025.2613848771696
17.85,999.9231752076778
17.855,971.3954643939933
17.86,939.7109094084383
17.865,904.9174798625554
17.87,867.0787067185178
17.875,826.2738052291899
17.88,782.59766943552
17.885,736.1607408115916
17.89,687.0887569575173
17.895,635.5223868985496
17.9,581.6167577559364
17.905,525.540874257915
17.91,467.4769290860665
17.915,407.6194996972218
17.92,346.1746268994143
17.925,283.358772273654
17.93,219.39765491563233
17.935,154.52497190541405
17.94,88.98101084347589
17.945,23.011167020472598
17.95,-43.135617296389825
17.955,-109.208468847485
17.96,-174.95622795103478
17.965,-240.12909326578114
17.97,-304.4802397333914
17.975,-367.767387089234
17.98,-429.7543028334187
17.985,-490.2122305480599
17.99,-548.9212401220292
17.995,-605.6714994068072
18.0,-660.2644664945317
18.005,-712.5139985422733
18.01,-762.2473680847279
18.015,-809.306172853835
18.02,-853.5471221078852
18.025,-894.8426827417975
18.03,-933.081572401073
18.035,-968.1690936572188
18.04,-1000.0273113264378
18.045,-1028.5950822423574
18.05,-1053.8279515157262
18.055,-1075.697930520899
18.06,-1094.1931695387245
18.065,-1109.3175331681978
18.07,-1121.0900810135424
18.075,-1129.5444517431808
18.08,-1134.7281470882344
18.085,-1136.7017144834633
18.09,-1135.5378324190342
18.095,-1131.3203096824445
18.1,-1124.1430164931737
18.105,-1114.1087701212512
18.11,-1101.3281986613404
18.115,-1085.9186039587858
18.12,-1068.0028390625296
18.125,-1047.7082086258974
18.13,-1025.1653943570655
18.135,-1000.5074037123098
18.14,-973.8685396094122
18.145,-945.3833920612778
18.15,-915.185858216592
18.155,-883.4082034278574
18.16,-850.1801805058323
18.165,-815.628225642403
18.17,-779.8747470369669
18.175,-743.0375166521051
18.18,-705.2291681933934
18.185,-666.5567971642719
18.19,-627.121653465666
18.195,-587.018914827685
18.2,-546.3375308300512
18.205,-505.1601317207632
18.21,-463.5630020780793
18.215,-421.6161245568441
18.22,-379.3833016951089
18.225,-336.9223630130617
18.23,-294.2854605456112
18.235,-251.5194496668285
18.24,-208.6663453117493
18.245,-165.76383827517034
18.25,-122.84585358577984
18.255,-79.94313369897573
18.26,-37.08383317556142
18.265,5.7058825756112235
18.27,48.40123586682543
18.275,90.97822970001918
18.28,133.4130310003689
18.285,175.68134218484454
18.29,217.75776405759035
18.295,259.61515908643827
18.3,301.2240294261151
18.305,342.5519270120923
18.31,383.56291273490274
18.315,424.2170781061755
18.32,464.47013689256164
18.325,504.27308758370054
18.33,543.5719421652309
18.335,582.3075140449952
18.34,620.4152588183397
18.345,657.8251653931875
18.35,694.4617004324708
18.355,730.2438143175968
18.36,765.0850201758195
18.365,798.8935577368655
18.37,831.5726506250909
18.375,863.0208599718324
18.38,893.1325305217042
18.385,921.7983195108052
18.39,948.9057950620029
18.395,974.3400905278253
18.4,997.9846039971795
18.405,1019.7217369966799
18.41,1039.4336715728825
18.415,1057.0031886921547
18.42,1072.3145319852958
18.425,1085.2543188624788
18.43,1095.7124964152072
18.435,1103.5833335674104
18.44,1108.7664353093044
18.445,1111.1677611493683
18.45,1110.7006292067633
18.455,1107.2866897821634
18.46,1100.856856966163
18.465,1091.3521923527742
18.47,1078.7247394775022
18.475,1062.9383098000123
18.48,1043.969220332335
18.485,1021.8069797750725
18.49,996.4549154153557
18.495,967.9307285309244
18.5,936.2669630016782
18.505,901.511371240692
18.51,863.727163802405
18.515,822.9931336693735
18.52,779.4036520482357
18.525,733.0685379291142
18.53,684.1128072564488
18.535,632.6763085484573
18.54,578.9132502876129
18.545,522.9916222448908
18.55,465.09250939077566
18.555,405.4092945111536
18.56,344.14674502943035
18.565,281.5199810809484
18.57,217.75332501319014
18.575,153.0790361779129
18.58,87.73593859688792
18.585,21.967953180913305
18.59,-43.97744887094878
18.595,-109.85084950263256
18.6,-175.40251761317464
18.605,-240.38404465230906
18.61,-304.5499544169828
18.615,-367.65926367542113
18.62,-429.4769767899593
18.625,-489.7755047656465
18.63,-548.33600522382
18.635,-604.9496431820595
18.64,-659.418772527821
18.645,-711.5580349716697
18.65,-761.1953682192693
18.655,-808.1729098889693
18.66,-852.3477802468091
18.665,-893.5927266314167
18.67,-931.7966160397076
18.675,-966.864769064001
18.68,-998.7191365534372
18.685,-1027.2983279731254
18.69,-1052.557505618883
18.695,-1074.46816046855
18.7,-1093.0177834020647
18.705,-1108.2094407538302
18.71,-1120.0612573831368
18.715,-1128.605805687744
18.72,-1133.8893970236359
18.725,-1135.9712737402826
18.73,-1134.9227051777773
18.735,-1130.8259980827213
18.74,-1123.7734389448349
18.745,-1113.8661907086707
18.75,-1101.2131677799064
18.755,-1085.9299108606701
18.76,-1068.1374776379455
18.765,-1047.9613582867287
18.77,-1025.5304181203596
18.775,-1000.9758653763525
18.78,-974.4302412650271
18.785,-946.0264322075875
18.79,-915.8967096867617
18.795,-884.171809446002
18.8,-850.9800667000823
18.805,-816.4466258127223
18.81,-780.6927408603983
18.815,-743.8351781330305
18.82,-705.9857243114992
18.825,-667.2507966299163
18.83,-627.7311456124069
18.835,-587.5216383984488
18.84,-546.7111118050188
18.845,-505.38228855647475
18.85,-463.6117560007698
18.855,-421.4700120882555
18.86,-379.0215865190798
18.865,-336.32524463134285
18.87,-293.43427781389835
18.875,-250.39687805027742
18.88,-207.25658732993494
18.885,-164.05280694015133
18.89,-120.82134858849463
18.895,-77.59500969536563
18.9,-34.40415889836972
18.905,8.722676291940083
18.91,51.75822150014949
18.915,94.67586434246084
18.92,137.4490557060809
18.925,180.0507008980596
18.93,222.4525428602531
18.935,264.6245457629429
