X_times,Y-amplitude
19.5,-40.13779344040105
19.6,-18.241086213701646
19.7,-3.080354804324514
19.8,4.841920406610028
19.9,7.15385095157658
20.0,7.1126748205552435
20.1,8.628770656163168
20.2,15.089314239056575
20.3,28.318853475226145
20.4,47.98061614218384
20.5,71.60061557922465
20.6,95.21930266724782
20.7,114.49161154212445
20.8,125.91967528697978
20.9,127.8567701452289
21.0,120.98312254659349
21.1,108.1065917148178
21.2,93.33807997851198
21.3,80.87461996694937
21.4,73.73987732674136
21.5,72.84947014970669
21.6,76.68131769413931
21.7,81.6615647435943
21.8,83.17091170693888
21.9,76.8940923196219
22.0,60.131497811206046
22.1,32.6980261860751
22.2,-2.851020293012116
22.3,-41.73699340865686
22.4,-78.0786928130203
22.5,-106.31133446996682
22.6,-122.5214299719141
22.7,-125.34663331009928
22.8,-116.21717641881028
22.9,-98.90236009120393
23.0,-78.51828914265444
23.1,-60.29545978456851
23.2,-48.454918325272956
23.3,-45.485607643924624
23.4,-51.97251671472321
23.5,-66.94222566820851
23.6,-88.52901994625017
23.7,-114.67382774827509
23.8,-143.578183974469
23.9,-173.74089163813053
24.0,-203.57033513134257
24.1,-230.73739015070242
24.2,-251.5577584125259
24.3,-260.72640596214177
24.4,-251.65372233146957
24.5,-217.4876880932082
24.6,-152.6924521007694
24.7,-54.852964343574
24.8,73.75014813118534
24.9,225.2586007833498
25.0,386.3906771982458
25.1,539.755413065429
25.2,666.1857695652396
25.3,747.7053015724472
25.4,770.5773973169959
25.5,727.8389834446295
25.6,620.8033232778944
25.7,459.21099087770295
25.8,259.9706468789305
25.9,44.70483889711307
26.0,-163.45550316208235
26.1,-343.2463049207495
26.2,-478.21411085272945
26.3,-558.7291913790807
26.4,-582.7687704077822
26.5,-555.4232239376405
26.6,-487.32582434013733
26.7,-392.3969025701398
26.8,-285.388597676794
26.9,-179.70163197543454
27.0,-85.83083366807462
27.1,-10.61450829982985
27.2,42.73794242443488
27.3,74.03539304477819
27.4,85.2047738415963
27.5,79.40109216483083
27.6,60.34884396931796
27.7,32.00419435238159
27.8,-1.5115580590348918
27.9,-35.858292421180685
28.0,-66.48910258112014
28.1,-88.87544153012057
28.2,-98.9965771594301
28.3,-94.02317808460714
28.4,-73.01860837339565
28.5,-37.42804181654901
28.6,8.852536514958793
28.7,59.93909494876214
28.8,108.92096157063234
28.9,149.13808546459188
29.0,175.4844718961602
29.1,185.41899742472967
29.2,179.42447144136784
29.3,160.78938099033985
29.4,134.7585060687181
29.5,107.26163212139514
29.6,83.5390376231814
29.7,67.00764059947625
29.8,58.64441809409865
29.9,57.021763581739805
30.0,58.95262712479313
30.1,60.54122733108092
30.2,58.3329432182461
30.3,50.24306991343516
30.4,36.021039706466944
30.5,17.149666022253022
30.6,-3.7552852834380457
30.7,-23.8387758689909
30.8,-40.909329030175925
30.9,-54.07344047830057
31.0,-63.911978438209445
31.1,-72.15271271980498
31.2,-80.95027153929608
31.3,-92.00777839471347
31.4,-105.82495639688526
31.5,-121.32014509492778
31.6,-135.96057482411769
31.7,-146.3809457903933
31.8,-149.32064585133026
31.9,-142.60839287341568
32.0,-125.899395779265
32.1,-100.93297465232247
32.2,-71.21256426216023
32.3,-41.17768488027713
32.4,-15.089478898175527
32.5,4.05795076667299
32.6,15.28749048286352
32.7,19.829389510739922
32.8,20.690501846036316
32.9,21.720700186177417
33.0,26.442116047946566
33.1,36.978528111245616
33.2,53.397083048851535
33.3,73.65885090853497
33.4,94.19975265825434
33.5,110.9775529374956
33.6,120.67829362611172
33.7,121.72200045099676
33.8,114.76212601769807
33.9,102.52067105229298
34.0,88.99660511774408
34.1,78.270928743389
34.2,73.25374629996297
34.3,74.74225943648409
34.4,81.07611621178067
34.5,88.50940844594022
34.6,92.21279051000576
34.7,87.63434149117171
34.8,71.83921946021682
34.9,44.44865366564107
35.0,7.908950714781404
35.1,-32.99072382540193
35.2,-72.22262851957038
35.3,-103.94727816113107
35.4,-123.88102219859375
35.5,-130.24825925326988
35.6,-124.08536411781469
35.7,-108.84795564930539
35.8,-89.46609532581834
35.9,-71.13728592188644
36.0,-58.20217956691749
36.1,-53.39746668597005
36.2,-57.64215172666438
36.3,-70.33290625068427
36.4,-89.96059317212313
36.5,-114.76679790233939
36.6,-143.16593517451102
36.7,-173.76124151480207
36.8,-204.94671751638077
36.9,-234.25871789536393
37.0,-257.7652996629395
37.1,-269.81633538921045
37.2,-263.40531202976973
37.3,-231.22858714739814
37.4,-167.31277953203363
37.5,-68.87744220522681
37.6,62.02903345629468
37.7,217.59303961801973
37.8,384.35346861822785
37.9,544.5076219751352
38.0,678.271121135853
38.1,766.9074622653395
38.2,795.8707892915373
38.3,757.4518271100478
38.4,652.3945223381675
38.5,490.1427342358191
38.6,287.6396612756886
38.7,66.88101847728785
38.8,-148.34012158474738
38.9,-335.9099180410934
39.0,-478.47372719651065
39.1,-565.5946050962212
39.2,-594.6622242912421
39.3,-570.4797887197561
39.4,-503.7140086094421
39.5,-408.5969332268432
39.6,-300.3775494449524
39.7,-193.0172117885562
39.8,-97.51365386135804
39.9,-21.055327414802942
40.0,33.00069900808642
40.1,64.5158569557837
40.2,75.62216061501135
40.3,69.75618428558164
40.4,50.91831354958725
40.5,23.267649434609208
40.6,-8.982538904258348
40.7,-41.51522886591055
40.8,-69.8971554471909
40.9,-89.76331986896533
41.0,-97.26491741115073
41.1,-89.72356071353585
41.2,-66.32245849703922
41.3,-28.603962110497143
41.4,19.442214117288326
41.5,71.8235828847201
41.6,121.50074001622885
41.7,161.67870235819058
41.8,187.14354680156993
41.9,195.317131227012
42.0,186.7567440702187
42.1,164.9588758878705
42.2,135.50183018206832
42.3,104.73269480938582
42.4,78.3232272086278
42.5,60.05319977589796
42.6,51.117873552812576
42.7,50.114291264069315
42.8,53.67834491744372
42.9,57.57225228992431
43.0,57.908213618987524
43.1,52.17032597891788
43.2,39.76866183120027
43.3,22.00329783688691
43.4,1.4883302776414258
43.5,-18.76267803970459
43.6,-36.299218882885725
43.7,-49.95050533299425
43.8,-60.084975173353314
43.9,-68.34520269413613
44.0,-76.95364044480493
44.1,-87.81730069939135
44.2,-101.72120896559557
44.3,-117.87276336137995
44.4,-133.95158131407896
44.5,-146.6651431473687
44.6,-152.65553051109003
44.7,-149.49219275808218
44.8,-136.45227590264136
44.9,-114.84480699000154
45.0,-87.76441592739921
45.1,-59.32775213944578
45.2,-33.601696330136456
45.3,-13.529761438247588
45.4,-0.17113736725272483
45.5,7.51916977819703
45.6,12.296835694594524
45.7,17.729322896071125
45.8,27.050300320642762
45.9,42.10275294229437
46.0,62.685776743800325
46.1,86.50735951971288
46.2,109.77105693945464
46.3,128.23684161067243
46.4,138.45039068068166
46.5,138.77695520692356
46.6,129.92670174249173
46.7,114.80420261366739
46.8,97.71172549471595
46.9,83.12584141574902
47.0,74.3947937110191
47.1,72.73349980904476
47.2,76.81478250525528
47.3,83.08963154863191
47.4,86.76138559386075
47.5,83.1486298964258
47.6,69.05605031430653
47.7,43.766296492872
47.8,9.371473112001633
47.9,-29.650356720879685
48.0,-67.49583044537917
48.1,-98.44146544501419
48.2,-118.21301730803297
48.3,-124.95930535028825
48.4,-119.59021879078388
48.5,-105.42137601484566
48.6,-87.26135843873436
48.7,-70.22527280053649
48.8,-58.617201477024565
48.9,-55.17738509395628
49.0,-60.85435264651591
49.1,-75.08281093390877
49.2,-96.38408226345467
49.3,-123.01090278310564
49.4,-153.36275002942395
49.5,-185.99852355729195
49.6,-219.23618128498845
49.7,-250.50105267883933
49.8,-275.710766893531
49.9,-289.0221525708677
50.0,-283.19558035406936
50.1,-250.6677920257783
50.2,-185.2076621540868
50.3,-83.82211946104182
50.4,51.554719123678936
50.5,213.0716070160527
50.6,387.03662498636214
50.7,555.2069266230142
50.8,697.1672829677638
50.9,793.4167613954767
51.0,828.6029475836757
51.1,794.2813786388155
51.2,690.648989868579
51.3,526.889154240173
51.4,320.0307236439407
51.5,92.50767616465454
51.6,-131.14786786167784
51.7,-327.8863493910697
51.8,-479.360193043848
51.9,-574.2319683945394
52.0,-609.2148277663499
52.1,-588.7475281557001
52.2,-523.4728939382978
52.3,-427.9053697553472
52.4,-317.79617162342157
52.5,-207.71163213611098
52.6,-109.23642147076498
52.7,-30.029051330254603
52.8,26.258691742762075
52.9,59.37966000215066
53.0,71.51139816127655
53.1,66.2301939964848
53.2,47.70280214557394
53.3,20.225880847676205
53.4,-11.908345233084578
53.5,-44.36228387953965
53.6,-72.71557706102035
53.7,-92.61252895411528
53.8,-100.17617869368694
53.9,-92.64529760223802
54.0,-69.07237803077344
54.1,-30.851321038284908
54.2,18.149448850726394
54.3,71.98585838657178
54.4,123.56257243954437
54.5,165.9185259627189
54.6,193.58741701519568
54.7,203.70108913309898
54.8,196.5502608664385
54.9,175.44542666659166
55.0,145.89706844128582
55.1,114.31052524158602
55.2,86.51835205200761
55.3,66.51599970368487
55.4,55.711655559293945
55.5,52.86176210643869
55.6,54.67857778294704
55.7,56.917098043334185
55.8,55.62587883523264
55.9,48.21432438022089
56.0,34.05572215187737
56.1,14.488573003940804
56.2,-7.745326386362844
56.3,-29.429488154573292
56.4,-47.874319535276086
56.5,-61.687574082437514
56.6,-71.08776005496914
56.7,-77.67840330087405
56.8,-83.76813709168879
56.9,-91.46154596039685
57.0,-101.81542833816431
57.1,-114.33363857348934
57.2,-126.96867791563461
57.3,-136.64243143305507
57.4,-140.13871837543877
57.5,-135.10358149996304
57.6,-120.84948744883373
57.7,-98.70960316533754
57.8,-71.81593036462213
57.9,-44.344540063206225
58.0,-20.43232270387358
58.1,-3.0737746655947897
58.2,6.679288343920625
58.3,9.974301698792809
58.4,9.785956130905923
58.5,10.014568802932574
58.6,14.310762303458063
58.7,24.966231214847877
58.8,42.19605591206233
58.9,64.02866259827026
59.0,86.84494457960146
59.1,106.41677060688511
59.2,119.14286293473741
59.3,123.11485805652951
59.4,118.69140878734844
59.5,108.40116007002584
59.6,96.19285258557288
59.7,86.24388674972931
59.8,81.67153625893762
59.9,83.5256078810762
60.0,90.36701364302678
60.1,98.57272787954152
60.2,103.29912573010135
60.3,99.84301622588386
60.4,85.02034278048531
60.5,58.17240947713522
60.6,21.512013210310123
60.7,-20.292590193363598
60.8,-61.184283368428154
60.9,-95.14435054572552
61.0,-117.59818391700969
61.1,-126.43351799513385
61.2,-122.38191359407087
61.3,-108.69644191436531
61.4,-90.25378560518037
61.5,-72.36048220452138
61.6,-59.606524437601806
61.7,-55.06745225013911
61.8,-60.02385305209572
61.9,-74.18893637685049
62.0,-96.2693477985435
62.1,-124.58592802987387
62.2,-157.48140031851565
62.3,-193.3394284489808
62.4,-230.20078301208102
62.5,-265.13466746761
62.6,-293.65079559375914
62.7,-309.4769570450791
62.8,-304.9582367694917
62.9,-272.16980747807617
63.0,-204.6173273921592
63.1,-99.18916145602742
63.2,42.11269955925079
63.3,211.1540898831135
63.4,393.73891424480837
63.5,570.9223576449159
63.6,721.4456380228146
63.7,824.9090244014496
63.8,865.1139262792113
63.9,832.9379702135892
64.0,728.1746669635147
64.1,559.9569845789601
64.2,345.6509298114385
64.3,108.39478123876849
64.4,-126.28572349729336
64.5,-334.18519666554596
64.6,-495.7956160319781
64.7,-598.7758649004365
64.8,-639.1280479191862
64.9,-620.9576643535459
65.0,-554.9714419079302
65.1,-456.09737666757775
65.2,-340.7486112632193
65.3,-224.27078000222903
65.4,-119.01346442893846
65.5,-33.280031251872394
65.6,28.813997246580474
65.7,66.74920988717471
65.8,82.58919983147257
65.9,79.89586529334292
66.0,62.859862107321106
66.1,35.79742620634067
66.2,3.0050409162772462
66.3,-31.169094833894533
66.4,-62.244129421104766
66.5,-85.7073525584403
66.6,-97.39908352341011
66.7,-94.15371418369031
66.8,-74.54087809684972
66.9,-39.46909887316727
67.0,7.589705073825007
67.1,60.91586507007543
67.2,113.41429185584674
67.3,157.89475489394596
67.4,188.47739289178577
67.5,201.7814089893455
67.6,197.59064108124375
67.7,178.81303686388566
67.8,150.72954064169133
67.9,119.71272153140441
68.0,91.73534899575985
68.1,71.0446902232841
68.2,59.33263601282476
68.3,55.59605903383701
68.4,56.693683639039754
68.5,58.41818343222447
68.6,56.76806860269915
68.7,49.061168459304014
68.8,34.59127385271945
68.9,14.671607484883568
69.0,-7.910535536197838
69.1,-29.836545173336326
69.2,-48.297784155917356
69.3,-61.81773251464876
69.4,-70.61151237216708
69.5,-76.38451430386708
69.6,-81.64517459615217
69.7,-88.75625410400762
69.8,-99.0285320744481
69.9,-112.14670819277617
70.0,-126.11493707801056
70.1,-137.7506101755881
70.2,-143.58746113232206
70.3,-140.92216085902447
70.4,-128.68930247213436
70.5,-107.89335896543291
70.6,-81.45225552481874
70.7,-53.480210173295454
70.8,-28.20633943662617
70.9,-8.839259144716621
71.0,3.288873316314805
71.1,9.042034637112305
71.2,11.162210281963727
71.3,13.39985313644287
71.4,19.343550795912417
71.5,31.291363536306918
71.6,49.49845617977574
71.7,72.0296617650683
71.8,95.27077105240436
71.9,114.95750370439339
72.0,127.42291712645594
72.1,130.69194627829893
72.2,125.09105502119365
72.3,113.18132687809049
72.4,99.02223293985101
72.5,86.97148792747338
72.6,80.36614726596775
72.7,80.4710765364682
72.8,86.01071876290408
72.9,93.4372040520508
73.0,97.87729476512717
73.1,94.50298826025238
73.2,79.94443496995297
73.3,53.34689386876052
73.4,16.77114348557374
73.5,-25.17898648120944
73.6,-66.40186053142156
73.7,-100.7316608488205
73.8,-123.37637408833888
73.9,-131.98605833357865
74.0,-127.09011474418405
74.1,-111.8239248815498
74.2,-91.06292992815608
74.3,-70.2383873026923
74.4,-54.178099427372715
74.5,-46.278265700348214
74.6,-48.18325571469261
74.7,-59.97191656727569
74.8,-80.68115636987139
74.9,-108.89563495845415
75.0,-143.12985944508318
75.1,-181.82548075729247
75.2,-222.94887909178377
75.3,-263.3486161730923
75.4,-298.16221123327483
75.5,-320.6024240853702
75.6,-322.38468387954197
75.7,-294.8910129748368
75.8,-230.94383728369655
75.9,-126.84783653931643
76.0,15.784931201286048
76.1,188.9335592419696
76.2,378.18419032828814
76.3,564.0324415613944
76.4,724.3597856342991
76.5,837.7003996225193
76.6,886.718899176649
76.7,861.2434031669553
76.8,760.2601316698818
76.9,592.4621238309711
77.0,375.21513989285944
77.1,132.10145682613765
77.2,-110.53172549851625
77.3,-327.4088279600219
77.4,-497.87199579082494
77.5,-608.5299129112404
77.6,-654.5907660339548
77.7,-639.727792255103
77.8,-574.6129085151276
77.9,-474.4990766457998
78.0,-356.3843689982221
78.1,-236.32121500827415
78.2,-127.3423095920266
78.3,-38.28820307861478
78.4,26.409605250707227
78.5,66.15384954527927
78.6,83.12997728747665
78.7,81.14365838658054
78.8,64.65808399514341
78.9,38.20750470143359
79.0,6.198217075065269
79.1,-27.034434766775238
79.2,-57.12242378394494
79.3,-79.71802500777095
79.4,-90.82355317677282
79.5,-87.38768719416761
79.6,-68.02469440363237
79.7,-33.62232195266437
79.8,12.409223382894977
79.9,64.42080105375682
80.0,115.37123210624144
80.1,158.09963555134235
80.2,186.74398687092267
80.3,197.9589500422858
80.4,191.61513379428533
80.5,170.78246942530413
80.6,140.98080002666302
80.7,108.8717321447006
80.8,80.71429575005892
80.9,60.971125554869154
81.0,51.41224675236051
81.1,50.92938191213642
81.2,56.08189104478701
81.3,62.199836719900325
81.4,64.72515767741768
81.5,60.41925926785899
81.6,48.11837630372215
81.7,28.858599564185337
81.8,5.377061634036161
81.9,-18.828882474218698
82.0,-40.5847462210295
82.1,-57.935624699996794
82.2,-70.5949023248995
82.3,-79.82619180732814
82.4,-87.81615770337888
82.5,-96.75267720103076
82.6,-107.91186385225768
82.7,-121.05192718778312
82.8,-134.3147261467401
82.9,-144.67790420220337
83.0,-148.829635614979
83.1,-144.20504196306186
83.2,-129.86728927608365
83.3,-106.95446980469713
83.4,-78.53656939538061
83.5,-48.90065553152304
83.6,-22.45559803471021
83.7,-2.567711874451002
83.8,9.331895604284568
83.9,14.100139004373128
84.0,14.58177526337559
84.1,14.734522184785707
84.2,18.428418782206904
84.3,28.267539983231092
84.4,44.780325932550966
84.5,66.22155842521046
84.6,89.05283865037727
84.7,108.96847288692324
84.8,122.1678670888831
84.9,126.4954660819326
85.0,122.10269735538166
85.1,111.42495720325738
85.2,98.46839796423812
85.3,87.6058919345451
85.4,82.2294768894281
85.5,83.6551116252162
85.6,90.6100244752283
85.7,99.47047490633535
85.8,105.20321794494483
85.9,102.7590118148112
86.0,88.53201158004107
86.1,61.47518636598006
86.2,23.55624597436592
86.3,-20.576500986775446
86.4,-64.62824093683984
86.5,-102.11078530580717
86.6,-127.82722926165056
86.7,-139.00477220799846
86.8,-135.801720635723
86.9,-121.0958289882751
87.0,-99.6610935725568
87.1,-77.00054109408354
87.2,-58.17688066152339
87.3,-46.95079667610248
87.4,-45.41098136808252
87.5,-54.10344295456413
87.6,-72.49930454099645
87.7,-99.53635914733866
87.8,-133.964326638752
87.9,-174.31771394414804
88.0,-218.50090922099204
88.1,-263.14424435545993
88.2,-303.0201803961487
88.3,-330.8504831142301
88.4,-337.7675143689936
88.5,-314.5264188753812
88.6,-253.3415222983738
88.7,-150.00181085710912
88.8,-5.773100388322474
88.9,171.43161719993785
89.0,367.02084092626194
89.1,561.013771356232
89.2,730.5457074707912
89.3,853.2077939273146
89.4,910.6354647298375
89.5,891.6764991613767
89.6,794.5254496778838
89.7,627.3943957867988
89.8,407.56101130755496
89.9,158.93733637252902
90.0,-91.42264698354737
90.1,-317.2631369884704
90.2,-496.823187401143
90.3,-615.6566485537179
90.4,-668.1248830919163
90.5,-657.3803705975963
90.6,-593.9549764957196
90.7,-493.32542884120966
90.8,-372.99630365418756
90.9,-249.6849561226645
91.0,-137.1092956746016
91.1,-44.69401089790671
91.2,22.726672020096647
91.3,64.36123254662142
91.4,82.385339092788
91.5,80.7194930052323
91.6,63.99362940330684
91.7,36.89878737751608
91.8,3.9543554465639064
91.9,-30.4343106879709
92.0,-61.84327146712833
92.1,-85.84121133303765
92.2,-98.28424594545919
92.3,-95.90133471119853
92.4,-77.03564939647565
92.5,-42.305411233355926
92.6,5.076571862392539
92.7,59.51863661845488
92.8,113.8537084818439
92.9,160.60870345275345
93.0,193.46604124389395
93.1,208.56260072028638
93.2,205.28926024080027
93.3,186.36876758702482
93.4,157.17122990126518
93.5,124.4252765475962
93.6,94.64357605792388
93.7,72.65863875295409
93.8,60.63563979620905
93.9,57.79964057053827
94.0,60.92055546516285
94.1,65.39509380697757
94.2,66.60833981626595
94.3,61.193042845028856
94.4,47.849490720504086
94.5,27.527066360938477
94.6,2.9571573373364473
94.7,-22.288877521038817
94.8,-44.914434919488954
94.9,-62.844517511878884
95.0,-75.72571907745694
95.1,-84.8431679286427
95.2,-92.49984010537048
95.3,-101.06932565763907
95.4,-112.03221890291054
95.5,-125.30884167330576
95.6,-139.1074955525383
95.7,-150.34751367511674
95.8,-155.53873982483296
95.9,-151.85657863747483
96.0,-138.08616673198418
96.1,-115.14028522129522
96.2,-85.9762445554648
96.3,-54.913525754658274
96.4,-26.534549366716874
96.5,-4.481002179540045
96.6,9.502839234635587
96.7,15.994514730332316
96.8,17.653641127750745
96.9,18.381198947735975
97.0,22.119283374465883
97.1,31.641374033902498
97.2,47.689904284875006
97.3,68.7198811331436
97.4,91.33154337680853
97.5,111.27090820822949
97.6,124.70395204536297
97.7,129.3819658865387
97.8,125.34252568851825
97.9,114.92606295657274
98.0,102.09081797027804
98.1,91.21807389721111
98.2,85.7538362879092
98.3,87.0878128010417
98.4,94.00921086673884
98.5,102.91771684177063
98.6,108.75184573638397
98.7,106.38779406976595
98.8,92.12181156282841
98.9,64.81972437856689
99.0,26.407570834215836
99.1,-18.438609632568138
99.2,-63.322183568453866
99.3,-101.5962992777468
99.4,-127.88391435122557
99.5,-139.25524404294615
99.6,-135.77742566654763
99.7,-120.33295757615873
99.8,-97.80668310157891
99.9,-73.90649379929272
100.0,-53.962633855648924
100.1,-42.02270975200995
100.2,-40.43591140453367
100.3,-49.94283410828666
100.4,-70.11624862381679
100.5,-99.8903507364672
100.6,-137.90692661091998
100.7,-182.49831418349436
100.8,-231.2871911627092
100.9,-280.5585463410009
101.0,-324.6919716363142
101.1,-355.9868017977655
101.2,-365.1468823720405
101.3,-342.5256415023993
101.4,-280.00660213464596
101.5,-173.17200554852664
101.6,-23.260150322947126
101.7,161.6181048919073
101.8,366.42368817845363
101.9,570.4874659571705
102.0,750.0645982022531
102.1,881.7628396828316
102.2,946.2504644112466
102.3,931.5585066834275
102.4,835.3427084817264
102.5,665.6523523437224
102.6,440.02706904298145
102.7,183.05183769092181
102.8,-77.21525099293655
102.9,-313.3209532734258
103.0,-502.2895568159396
103.1,-628.6276365814629
103.2,-685.9766808078443
103.3,-677.2006903694776
103.4,-613.0014443397366
103.5,-509.42831100943175
103.6,-384.834675200275
103.7,-256.8923141291751
103.8,-140.2004604271056
103.9,-44.841533481085925
104.0,24.00981002717465
104.1,65.56121286302763
104.2,82.27991261066603
104.3,78.57091944100627
104.4,59.61742235520542
104.5,30.614019421917675
104.6,-3.5531704427743716
104.7,-38.29013524830414
104.8,-69.15669247815293
104.9,-91.8363568454223
105.0,-102.37307672262374
105.1,-97.70229472280376
105.2,-76.35745249973016
105.3,-39.122035879409935
105.4,10.637678343442847
105.5,67.1657060440605
105.6,123.10368443246537
105.7,170.76390739212823
105.8,203.6196550711765
105.9,217.6535646048484
106.0,212.2137229543985
106.1,190.1369472889343
106.2,157.08119864358616
106.3,120.21445148982382
106.4,86.57841076067817
106.5,61.53401133592019
106.6,47.67534617739166
106.7,44.47310689172705
106.8,48.71190528997384
106.9,55.57313548387152
107.0,60.046248689829795
107.1,58.27417678272401
107.2,48.474146682772115
107.3,31.210081090470304
107.4,8.984953364757299
107.5,-14.685318639834216
107.6,-36.41431996461877
107.7,-53.95203053004862
107.8,-66.75795840502745
107.9,-75.98275255420194
108.0,-83.88572490191612
108.1,-92.88991771527421
108.2,-104.58647949845167
108.3,-119.01287057349226
108.4,-134.44219568238893
108.5,-147.76166470446518
108.6,-155.3356518773105
108.7,-154.097698177263
108.8,-142.5404622560665
108.9,-121.29555741939909
109.0,-93.11148324462305
109.1,-62.21505117608028
109.2,-33.22759454752164
109.3,-9.945586767736998
109.4,5.65687356568771
109.5,13.905631927415591
109.6,17.23684213025304
109.7,19.390297294154106
109.8,24.220341630312127
109.9,34.475167493757
110.0,50.90856727101496
110.1,71.99398431442683
110.2,94.33529880718609
110.3,113.661659533861
110.4,126.11491676870384
110.5,129.44309038336777
110.6,123.73421034963495
110.7,111.45749770367846
110.8,96.78292708341208
110.9,84.36457475521256
111.0,77.93529855777665
111.1,79.12320157911975
111.2,86.84490932497496
111.3,97.47120592362691
111.4,105.74120293967607
111.5,106.184842852132
111.6,94.663953314952
111.7,69.60368972168222
111.8,32.57042027843401
